Gender,Height,Weight
Male,182.2713239,95.96268093
Male,180.1371671,89.28291758
Male,184.6468854,100.1832163
Male,180.5530043,94.15915936
Male,178.0320146,100.0276557
Male,181.8992706,95.27242943
Male,192.9921828,102.7268103
Male,181.1011272,90.38830967
Male,169.968754,72.77076727
Male,180.6286069,92.07614179
Male,179.3198871,88.6969423
Male,174.0107928,83.30092265
Male,162.1655928,67.08036713
Male,174.8013534,83.7868353
Male,170.4274416,84.86642835
Male,168.4695558,74.27439935
Male,177.866191,91.13454993
Male,166.7304731,77.2077579
Male,170.7685287,84.49275777
Male,181.0865857,92.05412461
Male,176.4304989,92.06579553
Male,174.9984287,88.96584262
Male,176.82912,81.8765003
Male,175.6097157,85.56109234
Male,174.2747751,85.15699599
Male,164.6457353,72.06546029
Male,170.0402975,77.61186116
Male,175.1065405,84.26775314
Male,162.6404885,71.5996907
Male,170.0100193,68.58272616
Male,177.1616055,88.55989905
Male,180.5794542,85.58436842
Male,185.5459722,99.20570824
Male,188.8464932,93.44779247
Male,178.2695881,86.14432035
Male,181.6783655,96.27691064
Male,174.9529836,77.94999617
Male,171.896674,81.32869729
Male,182.1208356,96.17919953
Male,174.7318091,89.66581527
Male,169.3849615,79.26034321
Male,185.5684963,88.71936835
Male,186.7984443,93.48547776
Male,182.4425526,90.25281743
Male,194.2411149,111.6890111
Male,180.1704557,96.72622509
Male,183.9963319,104.4323504
Male,183.1319503,96.54506675
Male,173.2965019,87.2945408
Male,172.1106404,78.11600426
Male,156.8818538,61.4817654
Male,174.4852729,88.50300954
Male,181.5534726,97.51343858
Male,181.9984308,93.9248985
Male,182.2487501,89.86522329
Male,183.2924124,94.28559141
Male,178.9379715,83.11573469
Male,173.3728994,84.20781095
Male,169.6790672,74.89265364
Male,171.3302691,72.57898767
Male,177.2450251,85.3074109
Male,171.3184882,79.10094232
Male,166.8597877,76.30895533
Male,156.960129,61.64063423
Male,186.9652463,99.80556152
Male,163.0209666,77.01998692
Male,176.0851394,87.6699286
Male,178.8279981,88.64217815
Male,160.1604657,71.41257266
Male,171.9703907,77.17252274
Male,196.7144147,105.5286682
Male,176.97352,80.55703614
Male,180.784027,84.01072913
Male,172.6523099,83.92588552
Male,175.1631945,83.4725859
Male,190.1467053,102.1855774
Male,166.9688656,67.19538945
Male,171.3104033,73.86497111
Male,167.4439683,79.57093766
Male,171.8604458,78.04483808
Male,177.0011272,82.52503226
Male,181.1565491,87.51961188
Male,181.249855,88.87548873
Male,165.8181613,74.36987139
Male,181.7179277,92.43453576
Male,170.3428748,80.97289405
Male,162.310178,63.70005889
Male,180.7594918,88.02432851
Male,173.4808718,82.65959409
Male,174.733909,81.23221704
Male,152.3539373,51.21187009
Male,173.6395123,85.63189488
Male,173.3767674,77.72313594
Male,190.5252586,100.4498032
Male,173.8533282,90.43847962
Male,165.0631658,72.1720711
Male,179.6168508,94.87397141
Male,189.0534733,103.5891541
Male,158.1744398,69.98048706
Male,169.9381471,74.5523642
Male,178.282598,88.77606694
Male,180.5375256,83.3371407
Male,193.3363537,109.1515186
Male,181.0428226,93.06624191
Male,176.1296107,89.45647975
Male,172.8388618,80.34202533
Male,176.0116674,78.17499045
Male,186.6676605,99.18866615
Male,168.4552574,75.84721641
Male,182.5580608,95.85432079
Male,170.9587001,78.04740781
Male,174.9515237,82.69394843
Male,179.7982054,88.31235412
Male,177.7603886,87.15503137
Male,171.8541383,77.88308273
Male,175.6726735,86.5676114
Male,175.8026265,93.30362973
Male,172.72159,80.55875684
Male,168.5585547,69.54549029
Male,171.8853904,79.25365096
Male,172.1727264,89.95262612
Male,169.832121,85.91446342
Male,180.0018484,90.56289741
Male,183.501598,92.24695133
Male,171.7193889,81.76214241
Male,177.0340579,89.38137272
Male,172.8834463,85.44573152
Male,160.3203641,72.91795456
Male,179.0838604,84.8832792
Male,188.7167186,103.9153494
Male,168.9572155,75.78462838
Male,178.9827847,82.91789038
Male,171.8393068,82.77202544
Male,173.5439239,83.10495322
Male,191.8543568,103.3941408
Male,166.3147977,74.61003212
Male,181.2693757,97.52171079
Male,183.3248476,92.5163897
Male,171.2423314,75.54218382
Male,161.8062899,69.20506582
Male,183.1083441,95.3114539
Male,166.4046028,78.55253068
Male,162.5883785,68.55195516
Male,169.3151118,82.8923566
Male,184.430591,98.24374575
Male,170.1964595,89.72017999
Male,176.9544725,87.34317634
Male,165.2994497,79.26225801
Male,175.8142405,85.81938015
Male,170.8091646,85.27650568
Male,178.3459658,87.48768431
Male,170.6127127,84.81659669
Male,176.3716256,88.65337076
Male,179.5612976,83.88818867
Male,165.2452387,68.3022817
Male,173.6643306,85.46934193
Male,168.697692,87.8159063
Male,180.6350886,91.92310375
Male,178.9020226,84.61769315
Male,172.0895112,85.49089749
Male,174.8078299,89.63739401
Male,184.56759,99.73458326
Male,200.6568056,122.4651673
Male,170.6269698,80.03517637
Male,169.508403,75.41056149
Male,170.2971369,72.64553279
Male,187.9930364,103.391989
Male,165.5946685,70.18959388
Male,171.5188382,75.84493062
Male,172.1340073,77.24524928
Male,176.1745506,80.62254349
Male,176.3664868,80.90564232
Male,165.0519577,68.49867094
Male,172.8158432,79.58051108
Male,183.8076809,88.45671626
Male,178.1393595,92.07375802
Male,172.7078088,69.22851367
Male,170.283098,85.54976429
Male,185.8367628,96.84619763
Male,179.2607833,88.35633799
Male,175.6607557,80.61417513
Male,187.9261927,98.69216739
Male,176.3938324,90.18670721
Male,176.4545734,83.14142065
Male,181.6907771,98.97525229
Male,183.6023682,94.13871646
Male,172.1503872,78.96946541
Male,172.2114923,82.64141118
Male,180.4304124,97.28459507
Male,173.7237166,76.94480631
Male,174.6884657,86.85216758
Male,180.9344509,91.07215568
Male,171.3189801,79.25173576
Male,169.8160623,76.82751731
Male,168.107311,77.81910847
Male,169.862263,76.40742888
Male,174.2211939,81.16078234
Male,162.5057996,71.76161534
Male,168.8670903,76.93440753
Male,167.3082036,76.09833034
Male,175.8004541,85.7051313
Male,186.7466698,96.55435967
Male,165.6051128,66.84143973
Male,178.6540168,97.1711479
Male,177.2013242,88.91064768
Male,179.5282065,90.49553038
Male,172.51336,83.25399996
Male,182.5840911,96.09423649
Male,180.6634966,79.60891651
Male,170.3779452,82.33896451
Male,172.7793707,77.01388733
Male,172.6390573,88.42932652
Male,169.8695697,84.76770836
Male,178.7857386,93.84942165
Male,186.8602975,99.51979602
Male,167.1486546,70.25125354
Male,179.235016,81.86260002
Male,172.9382387,84.96253611
Male,196.7625455,114.5576939
Male,183.8795216,94.99166651
Male,166.212628,80.9418699
Male,167.4076596,76.30370391
Male,192.0850396,109.4074473
Male,176.8942554,88.46572628
Male,177.1135655,93.09009939
Male,175.2870299,80.55196467
Male,175.2859571,94.59034985
Male,174.4933651,83.55922025
Male,178.8527238,83.98588544
Male,172.43766,76.77055073
Male,181.6669435,88.11671622
Male,172.3134246,75.36254569
Male,178.545204,85.84192598
Male,179.9015518,89.77735713
Male,175.6585111,86.49796811
Male,188.335558,95.81585238
Male,176.2630364,87.41103525
Male,184.3980639,93.02969627
Male,176.0971913,81.80932845
Male,163.2197584,73.16966125
Male,158.5428222,73.72761089
Male,168.2219029,71.06728623
Male,163.1627495,61.31284366
Male,183.0966608,95.5430421
Male,178.4308347,92.04350734
Male,167.2036173,76.39454642
Male,191.0309158,103.2291168
Male,186.5955242,101.1828481
Male,169.2375231,79.32770085
Male,170.5977615,87.72120431
Male,172.6951382,85.32751006
Male,162.8769082,69.32638884
Male,178.2494667,85.82271382
Male,176.5873203,78.91442062
Male,181.8864014,92.75430796
Male,173.4255085,82.64692091
Male,189.3940867,95.5663057
Male,184.4880911,94.3771896
Male,185.4354868,91.51022059
Male,182.7797917,94.71683879
Male,175.9824238,86.1535631
Male,171.0996432,80.45588449
Male,170.9050339,81.19708811
Male,178.039057,75.88658053
Male,163.4154532,79.68852857
Male,177.4669624,88.77461903
Male,162.5419637,70.29005607
Male,169.4005137,84.08263036
Male,183.9853095,91.45090454
Male,176.9783817,96.03149777
Male,171.8106522,75.41577839
Male,173.7737573,85.72753766
Male,183.1069777,90.91586098
Male,178.4225342,87.54872255
Male,181.2798326,93.23061988
Male,180.6027764,91.55730711
Male,176.2141706,89.00612907
Male,178.147846,87.44444266
Male,170.8950782,79.3668683
Male,179.6874297,91.23067873
Male,168.5735528,75.47856437
Male,170.7538618,80.42479847
Male,173.4049049,78.05288879
Male,173.1530564,81.06555637
Male,171.888899,83.34297045
Male,168.8460855,76.61056298
Male,194.4859547,104.2617931
Male,175.1673775,85.05735162
Male,184.0137243,89.19081073
Male,172.8253102,92.1524757
Male,169.4622512,82.47422329
Male,179.5091931,84.25919721
Male,181.5414149,86.43303161
Male,181.8196888,94.31309347
Male,171.2511253,82.15111265
Male,176.6153334,91.02585545
Male,179.7420798,85.63474811
Male,171.7107629,67.84247096
Male,180.9452309,93.16131492
Male,176.7385678,97.34358993
Male,186.349364,98.29156868
Male,186.6859673,101.3384512
Male,176.3013865,84.86020888
Male,182.341221,100.562483
Male,171.7017536,76.57829499
Male,171.8844528,81.27790369
Male,174.2200293,82.59058864
Male,181.2359367,94.50001773
Male,172.5561879,94.20373965
Male,171.2926393,78.57604153
Male,177.7854964,96.18734999
Male,174.0346495,85.2305604
Male,169.3993851,72.00020582
Male,173.9425245,84.26191096
Male,187.9291505,90.98338196
Male,186.2686334,101.0903253
Male,184.3044731,94.645575
Male,171.8948756,87.80930377
Male,177.6440109,92.61495293
Male,165.926339,73.96050811
Male,173.1419101,89.4390757
Male,175.927408,93.77267575
Male,177.8798593,89.67185276
Male,175.3334466,79.14270272
Male,175.6213733,79.75619112
Male,169.6267557,80.10978708
Male,176.4135053,88.36909621
Male,181.4985944,95.10816604
Male,178.6940739,85.19386403
Male,183.1039775,99.47118393
Male,175.8969705,79.94638147
Male,169.4188138,74.4046096
Male,172.9095342,80.27554439
Male,161.0745214,70.81897096
Male,171.2658874,80.33809754
Male,179.0948774,86.79805823
Male,174.4055286,83.58013025
Male,170.5003844,77.13041888
Male,176.5670929,79.02253092
Male,152.2441701,64.16493331
Male,172.7841616,72.61340686
Male,171.7661722,87.89242214
Male,176.956019,98.3077351
Male,171.0690196,85.99372318
Male,170.7914178,82.40053727
Male,181.3031172,93.38209974
Male,174.498316,84.73645619
Male,161.0343481,69.00518052
Male,183.4355898,89.98732999
Male,177.6279678,84.27163466
Male,163.8035201,75.6157441
Male,181.8196808,87.41944185
Male,177.068322,91.24132245
Male,177.7192691,85.62297685
Male,183.5253415,85.09938481
Male,182.3601094,92.65081931
Male,170.090851,86.35194129
Male,173.4032962,89.28656151
Male,170.2712597,79.58369965
Male,166.9820692,80.78757772
Male,175.5725669,81.20414677
Male,180.754583,92.20591287
Male,173.252595,79.07098692
Male,176.4619967,93.77757831
Male,173.0876928,82.220728
Male,161.1855044,75.18188916
Male,171.4788494,79.87093978
Male,167.4808739,72.79711126
Male,182.6101036,92.17935969
Male,164.6025168,75.11687201
Male,182.1932127,92.36095084
Male,166.8895291,78.49809764
Male,185.0595223,98.00523995
Male,178.3658567,84.34316793
Male,166.5295225,73.71864074
Male,171.4424185,81.09631376
Male,164.6457753,75.64863946
Male,176.7808935,78.88968697
Male,171.8868405,82.56065016
Male,182.6427446,96.55885749
Male,168.7881778,79.33950794
Male,172.9892453,84.63234585
Male,165.2978708,74.98502025
Male,185.6028215,93.79835409
Male,169.3075623,78.4432742
Male,170.0108704,83.04606169
Male,176.816995,83.55094419
Male,175.5254262,83.19089824
Male,166.3259839,79.1649838
Male,164.3929204,68.31978083
Male,175.3374482,83.39381371
Male,159.8903356,69.87998685
Male,172.7287981,84.53591959
Male,171.513768,81.67221036
Male,165.5927288,70.89016962
Male,177.2174981,76.99702518
Male,190.1959824,107.2113127
Male,171.8885378,77.02476369
Male,179.0436362,85.63739532
Male,163.7928913,72.29287136
Male,188.9695459,96.45006462
Male,165.3389239,75.23410404
Male,181.383316,85.82178478
Male,181.9948717,83.90627111
Male,170.1903537,86.43449227
Male,176.1400437,82.48642387
Male,174.0829201,82.23407799
Male,184.4235514,100.323481
Male,173.3191508,84.70497396
Male,180.68721,86.77998282
Male,173.5421158,83.27353118
Male,179.2562493,96.64224398
Male,175.3381602,83.3379505
Male,173.3971304,84.49955979
Male,180.7733535,90.88016982
Male,178.6247371,90.27082649
Male,157.7559465,66.11929663
Male,175.6539897,81.08035344
Male,163.213769,71.68051808
Male,176.5536828,87.35920043
Male,186.9050829,97.86478941
Male,186.4496078,94.91900597
Male,168.0628217,79.0044667
Male,182.525094,89.9958943
Male,174.2098468,84.95255572
Male,169.221758,75.58282852
Male,178.5333964,87.42438165
Male,178.8218909,86.55807114
Male,186.6577305,95.24296138
Male,163.4747443,79.41721225
Male,172.1563276,82.62832918
Male,182.4819277,91.69496335
Male,175.0473838,87.37651681
Male,172.8607166,79.94543546
Male,161.976722,73.02927144
Male,169.9037453,86.68278712
Male,174.711037,85.1099453
Male,172.2211535,71.82504387
Male,160.7138048,64.97645154
Male,171.1409314,84.67523388
Male,162.7198986,75.60703355
Male,188.0478783,98.79950345
Male,181.1468336,90.15253083
Male,178.8399695,93.59732062
Male,176.6824836,85.04464479
Male,158.3606588,63.13847376
Male,181.2371503,94.94128713
Male,180.0067711,90.49552957
Male,161.9355381,70.9692914
Male,169.3819959,81.32799522
Male,170.3192006,77.02651021
Male,184.756025,86.31073704
Male,161.219932,64.000391
Male,180.7732922,83.93798377
Male,163.7399578,71.35477556
Male,168.678146,80.35219835
Male,170.6984364,76.64892489
Male,180.9839792,93.14689859
Male,168.8801961,77.55962015
Male,182.1776662,91.74727248
Male,172.6691048,83.6309698
Male,171.6560615,82.03389836
Male,172.809142,73.53834513
Male,165.0079819,74.87469579
Male,174.0959905,84.96759552
Male,172.5951273,81.05782525
Male,195.0881128,103.0653297
Male,167.0392735,74.04020331
Male,178.7280973,84.04928903
Male,173.5138,84.42254413
Male,176.5026865,85.20419695
Male,181.6001962,87.49213128
Male,155.5161448,69.63588773
Male,177.8610906,89.47346078
Male,193.0231352,104.9373303
Male,166.9795015,66.22065925
Male,171.096493,90.21667427
Male,178.8156807,92.32284326
Male,168.6159491,73.48962876
Male,172.3556093,86.95827305
Male,192.2635576,106.6561143
Male,156.1109732,61.46675799
Male,150.8268499,61.86586897
Male,168.6378515,84.39835665
Male,180.5719837,89.82525826
Male,176.7244925,87.30119912
Male,170.9054191,82.78879528
Male,186.99906,102.1911677
Male,178.9589983,85.05672852
Male,165.4407809,62.8927207
Male,173.6345833,80.01975261
Male,164.7096055,71.53982191
Male,180.7448772,87.24892773
Male,159.5454148,69.62451114
Male,166.6462719,69.36014239
Male,185.3333353,91.90903037
Male,167.7524409,77.47294384
Male,178.6662876,93.54675935
Male,164.9475736,60.55996762
Male,167.3180146,79.15114888
Male,164.1194981,69.5271316
Male,170.1381805,78.77240745
Male,177.8495419,89.01758041
Male,165.3678245,67.63370551
Male,170.8383628,82.40558008
Male,182.829224,86.64340304
Male,173.9829757,87.24376766
Male,180.2056694,91.64695376
Male,164.2945875,72.93299608
Male,175.4648929,79.10240257
Male,170.3010811,78.84171672
Male,170.5233442,80.73228232
Male,177.146311,90.66908162
Male,174.9921044,81.96036198
Male,178.4436385,85.85220542
Male,158.2608939,67.7843788
Male,178.9735128,83.92414681
Male,161.8359764,63.23578022
Male,186.5874093,90.65862066
Male,181.9867031,90.28262918
Male,178.1642007,82.93122186
Male,169.269585,70.65321983
Male,179.7101105,89.73814328
Male,173.1074372,87.61553534
Male,175.1424474,80.8699132
Male,180.6468996,87.90834875
Male,174.872935,80.85590723
Male,181.1892462,83.69681262
Male,188.8241229,94.90846204
Male,176.097823,81.17227241
Male,180.6056569,93.5487005
Male,181.6232239,93.38710663
Male,181.8124278,90.89671767
Male,178.6832984,88.14598547
Male,168.6620886,75.27628433
Male,189.2754051,91.6065203
Male,183.4639513,93.541347
Male,185.68939,94.00220078
Male,176.6774518,82.24588998
Male,184.5515019,100.645688
Male,166.8901256,72.6669416
Male,172.7498418,79.38544493
Male,178.2794687,87.47976219
Male,179.9313553,96.94900136
Male,167.8225361,81.51248279
Male,169.0576098,70.13783708
Male,189.2832691,98.21772331
Male,161.8803922,73.5821584
Male,177.5363915,84.84745551
Male,192.659285,103.0914669
Male,173.7077285,84.11402813
Male,180.3616927,94.14314656
Male,173.3949377,83.90930278
Male,183.8755283,97.82857507
Male,170.6046736,71.88067702
Male,176.2225333,88.21862832
Male,173.8995102,82.96379648
Male,173.8198005,88.95078953
Male,175.2302485,81.81255435
Male,179.3655617,84.11630734
Male,165.1978714,77.39755395
Male,185.4814823,93.11404306
Male,174.5494177,82.76054716
Male,175.0702845,90.74561711
Male,190.873146,100.3931671
Male,160.4118515,54.08760549
Male,163.8242239,77.03852595
Male,175.6904898,82.47024747
Male,170.4794001,80.86027795
Male,164.015158,80.158287
Male,177.7540045,87.86920154
Male,170.9185698,70.17900309
Male,171.6499977,76.01356275
Male,177.8779102,90.12705147
Male,170.9057625,90.26780765
Male,172.0035852,79.45081194
Male,180.9811403,89.04789514
Male,180.2932806,86.69905239
Male,169.6694004,78.56604985
Male,168.6142831,78.35414065
Male,186.724531,95.43565225
Male,176.2103694,83.43228834
Male,174.5503455,78.87425228
Male,181.7098182,94.03321251
Male,185.5957596,94.18957075
Male,176.5432825,84.98870569
Male,170.86291,86.3464521
Male,175.301338,90.13225132
Male,185.1377302,100.2021659
Male,179.6057834,91.65641986
Male,175.1694915,82.34403467
Male,178.9993755,90.97955265
Male,175.2759954,86.55356398
Male,168.7739061,73.90875276
Male,174.9421854,80.3461732
Male,173.7948444,81.76357757
Male,188.5754246,105.3388708
Male,175.4353516,90.16147552
Male,186.4386245,94.44740922
Male,178.4955067,84.24037206
Male,188.8257866,95.30491188
Male,171.9715454,89.32735476
Male,168.7942806,73.84980422
Male,175.4015966,92.65013525
Male,172.8107387,78.21568482
Male,174.6599793,94.92839346
Male,180.0669991,91.36161006
Male,179.9991712,91.40402154
Male,175.8292526,76.08472748
Male,173.8365237,86.55246792
Male,173.3638563,81.30734381
Male,183.4559012,92.25615367
Male,179.9509264,89.04297177
Male,174.719321,85.25388632
Male,174.9419309,76.36631136
Male,169.5272297,77.41106868
Male,156.6555332,65.6633445
Male,160.8613155,62.66264305
Male,164.883928,67.5429809
Male,185.3264293,92.61491183
Male,177.9887131,93.16231283
Male,167.6779942,76.70197103
Male,169.3767277,79.18416071
Male,158.4998951,65.56448149
Male,176.7516914,88.2228982
Male,185.6356313,104.6340484
Male,179.4483096,87.77905802
Male,183.825047,90.435465
Male,175.9291092,80.90000404
Male,168.1625167,76.03547265
Male,164.0911309,68.01054693
Male,173.6562366,74.79883049
Male,174.9825911,87.28864887
Male,165.240471,79.08637431
Male,181.7015824,93.98406255
Male,185.5718376,88.93087077
Male,165.9517503,69.90535653
Male,177.2880805,82.28978702
Male,182.6227295,92.28726895
Male,177.5283159,88.23853053
Male,175.9211405,89.54440493
Male,174.17016,87.36486584
Male,188.3487839,96.28684408
Male,171.4575349,85.73186746
Male,184.8954551,98.50352764
Male,175.0301079,83.74013007
Male,174.5501443,88.75442443
Male,173.5133484,77.01123064
Male,155.1291972,55.64671727
Male,176.7169226,75.19863287
Male,180.7591454,90.13395551
Male,182.292809,82.5865123
Male,173.1312895,77.32660735
Male,164.82168,71.32701959
Male,168.8421327,80.10458747
Male,170.6192468,74.85460244
Male,158.9078394,74.41266698
Male,177.9262438,80.09952969
Male,176.08852,80.45070452
Male,166.6244532,66.37610382
Male,175.4570469,85.39283756
Male,164.7763293,73.62264375
Male,179.5883981,92.03862456
Male,161.9116062,66.29664888
Male,167.9093364,77.22961995
Male,163.9934841,74.79207492
Male,182.862661,85.53156541
Male,185.6121675,92.44625136
Male,167.7287876,72.66260971
Male,179.8401311,87.06598636
Male,165.6194857,80.30830874
Male,168.2567543,73.33692847
Male,167.6310192,83.22083255
Male,171.4925903,71.71894598
Male,168.4199592,73.71143829
Male,153.0835339,57.35925432
Male,174.4906941,77.62910926
Male,169.5047941,82.32384439
Male,170.8741656,84.04383082
Male,169.0626658,74.82609382
Male,171.4915788,78.70730774
Male,175.6378893,82.89555741
Male,176.3169433,88.14868851
Male,181.9058486,94.50104503
Male,178.5897985,89.24412975
Male,173.723787,89.71502746
Male,172.1551976,86.86206088
Male,179.0421937,78.94433533
Male,189.7556888,97.62456899
Male,170.4738857,84.85521715
Male,171.753496,88.23218037
Male,175.4411384,87.74041648
Male,176.4250029,85.23486993
Male,166.4196353,80.87067238
Male,181.5159205,79.08256713
Male,171.25757,80.05222517
Male,184.0200705,96.77817611
Male,183.1037905,87.46183646
Male,181.1815342,88.17877441
Male,175.9704462,78.59525183
Male,179.7526559,85.59781611
Male,166.1392331,65.05326349
Male,159.4840385,62.28914868
Male,173.4282583,83.2019526
Male,167.9166122,82.95079526
Male,175.388621,86.87297172
Male,180.8786731,89.83187634
Male,171.6886642,78.84829203
Male,166.1390393,76.03520911
Male,181.0342491,94.85198308
Male,183.9788486,92.78881116
Male,179.9787976,90.70315364
Male,178.235556,87.24743958
Male,183.1918732,91.12987421
Male,177.905199,91.41984578
Male,178.4265017,85.11912373
Male,176.379515,83.65869543
Male,173.8588055,87.01010242
Male,184.6288258,88.10649824
Male,178.234786,94.24577964
Male,186.5222416,99.19698702
Male,177.5348851,90.77299474
Male,185.8799303,101.3313516
Male,173.7646379,83.5283564
Male,178.0971041,95.24343057
Male,174.1935233,89.09409249
Male,164.0206921,72.64992147
Male,164.8752634,72.20962634
Male,176.9236119,86.00551476
Male,176.7394073,90.38630765
Male,177.8890736,82.24746925
Male,170.6237755,81.04552239
Male,179.4823424,85.79225739
Male,172.7202061,82.16639548
Male,175.5902972,81.19584082
Male,172.8470655,78.56044055
Male,169.5143356,87.87269012
Male,178.9220889,88.40588375
Male,176.2751098,86.1552227
Male,177.6669962,85.41816374
Male,174.6058422,85.61868202
Male,165.6565775,70.36915199
Male,171.4624492,78.00650198
Male,164.7067103,70.05325764
Male,175.5315216,86.70357007
Male,175.151894,82.64106627
Male,166.5006177,79.78620997
Male,167.0113135,76.05243631
Male,171.6149516,70.84260633
Male,164.6633017,66.65739278
Male,168.1019718,70.98301609
Male,180.7790861,87.86986202
Male,179.0248665,97.74343867
Male,172.6668045,81.38157636
Male,183.6655328,92.19031974
Male,190.0276933,105.3283159
Male,188.0029187,94.21593764
Male,178.4006841,83.58685775
Male,174.0624219,78.25144152
Male,166.0806806,71.15304619
Male,170.917627,84.30357992
Male,167.3674219,79.49565944
Male,188.2594207,98.5900978
Male,173.9571771,87.87284003
Male,181.4994781,81.39399371
Male,175.8808917,79.484212
Male,166.3535123,77.47818605
Male,169.7132886,80.20898044
Male,182.3687454,93.39425891
Male,172.9095431,77.87970964
Male,178.3393731,84.23782205
Male,195.1804042,96.03638813
Male,161.8608062,75.28693585
Male,160.5859748,78.02907948
Male,170.6152901,71.83480404
Male,175.1322888,82.45543215
Male,178.8559552,98.07335178
Male,178.0503859,80.13662027
Male,173.2911438,84.45758298
Male,165.2823328,79.24484084
Male,164.1510613,61.6406409
Male,173.6713085,86.59989477
Male,167.0288733,74.42828352
Male,182.7491554,94.43986622
Male,169.4324102,78.90589173
Male,173.4287172,83.8301107
Male,185.3570336,99.14287422
Male,173.0534282,79.38660572
Male,174.2501283,84.80609635
Male,166.4249478,72.54588788
Male,181.4299063,93.30552053
Male,188.318415,99.36011154
Male,166.6237791,74.94678966
Male,185.5109496,89.20114016
Male,180.4922879,85.87615603
Male,166.7792559,77.09194711
Male,176.7058579,82.94681014
Male,191.1590202,103.1636664
Male,182.6537154,92.5471656
Male,186.7956861,97.22440192
Male,166.0896579,80.9380263
Male,172.4527324,80.81979695
Male,172.5159653,81.30449861
Male,169.3132589,83.08513964
Male,185.8816894,94.7277734
Male,178.124834,87.12646455
Male,184.7387407,96.92532725
Male,175.1767509,79.62903894
Male,176.4666935,83.06394501
Male,157.9446384,69.30515098
Male,172.8432681,82.89657573
Male,166.6095265,77.66584885
Male,178.6387422,84.1815678
Male,184.1612019,92.81724113
Male,180.7329806,86.57301146
Male,172.7337897,88.33894219
Male,185.3678045,91.70577163
Male,172.0047192,82.71767056
Male,174.0464668,85.29948747
Male,168.532381,77.87501945
Male,173.1774364,78.45422985
Male,182.5719409,95.72660507
Male,182.2845204,91.0816914
Male,180.7299506,95.27627689
Male,167.879571,79.67287357
Male,179.8723348,84.63931266
Male,181.1066754,93.5146669
Male,177.3079784,84.67361365
Male,166.4268685,79.63774296
Male,174.1382179,86.67641434
Male,183.5592316,95.9186
Male,161.4946372,64.48933356
Male,180.4536804,93.36889151
Male,166.8231108,73.99992956
Male,165.6266605,68.8895885
Male,164.6890118,64.73931337
Male,177.710619,84.5729282
Male,171.1414366,77.1112514
Male,160.6062625,74.61689782
Male,178.7533743,81.78189221
Male,181.8857417,87.57507194
Male,170.4023818,80.02144818
Male,162.492835,72.60352386
Male,171.6417009,81.83685559
Male,165.58987,84.07246563
Male,182.3262698,93.06312369
Male,183.1347609,93.54156881
Male,183.8253718,95.33927506
Male,185.6721808,97.84392862
Male,177.5727578,82.36830593
Male,163.9845043,73.43190415
Male,178.6791053,89.66757221
Male,174.0890051,81.45218059
Male,172.1850265,84.42210641
Male,184.4779717,87.23888062
Male,170.6791586,81.28785709
Male,192.9050408,107.7587666
Male,162.4488134,69.23893553
Male,175.2921494,89.05032953
Male,165.0145206,78.25594569
Male,183.0205231,91.7773992
Male,170.1207365,87.91691516
Male,178.5114197,84.78645251
Male,170.6706552,81.52079849
Male,167.3938431,76.02959083
Male,187.1900224,105.5593305
Male,172.6556861,77.8932934
Male,166.6999505,81.64434829
Male,167.1928349,74.20120951
Male,182.1583098,86.63349142
Male,186.7008413,93.20095034
Male,162.6420899,66.84643554
Male,173.4309657,90.53825136
Male,188.8203966,99.96416899
Male,177.3212597,93.56948908
Male,181.4015819,94.9034968
Male,186.1604315,103.6724365
Male,183.1010602,93.1628326
Male,162.3429343,76.13196605
Male,183.5082049,87.77535685
Male,179.3164423,85.47971817
Male,179.9986649,97.51384042
Male,182.7743048,89.99454723
Male,173.1104025,80.81458232
Male,175.0810377,85.99352514
Male,168.3999503,81.73785269
Male,165.79479,68.00913799
Male,173.9494344,82.05310843
Male,166.7295012,77.15629281
Male,174.9266258,81.11078969
Male,173.8869517,82.26498606
Male,176.0761156,88.14653477
Male,178.9793689,92.19642055
Male,184.5697144,99.37981435
Male,176.1227551,82.51057293
Male,174.1651569,84.35714646
Male,181.9092731,91.48014063
Male,175.0160124,79.5804772
Male,184.5678404,85.45454753
Male,181.3059905,98.59660716
Male,178.5141521,95.97076679
Male,179.6044313,89.38524054
Male,174.0439757,84.69415479
Male,156.8212706,63.50740621
Male,174.6820585,85.0715564
Male,186.8643363,93.14940818
Male,169.0617152,81.29120251
Male,178.5868355,94.57234289
Male,184.3131202,96.05555707
Male,187.1721122,103.6225603
Male,173.0797703,77.47349156
Male,173.8809351,84.46271578
Male,187.5508804,104.0265677
Male,169.3364495,80.23254926
Male,188.9776716,109.2894846
Male,172.1269434,78.32153396
Male,162.7365104,70.46315752
Male,169.2531919,77.27947402
Male,176.2259689,88.33682586
Male,177.8050296,86.22242463
Male,189.4706303,103.0182647
Male,173.891913,79.66192254
Male,176.7375179,84.83474364
Male,170.3011627,83.03593865
Male,180.9074954,88.42386259
Male,170.3666997,75.87909427
Male,185.7240208,94.60952822
Male,168.8171494,77.09483304
Male,172.1772859,74.54161693
Male,178.6877294,88.89109415
Male,180.6594162,93.27486701
Male,183.6358629,96.18792437
Male,175.1465507,87.91903189
Male,170.5445143,74.90796268
Male,177.715671,86.10927828
Male,174.174618,85.78630445
Male,172.9561307,77.08188272
Male,192.7490002,101.6650228
Male,182.8587742,95.71658141
